token	lemma	POS	morph	treated
espaulles	espaule	NOMcom	NOMB.=p|GENRE=f|CAS=r	espaulles
et	et	CONcoo	MORPH=empty	et
pres	près	ADVgen	DEGRE=-	pres
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	dou
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r	col
.	.	PONfrt	MORPH=empty	.
Des	des2	PRE	MORPH=empty	Des
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
tenz	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r	tenz
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
segnor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r	segnor
Saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	Saint
-	-	PONfbl	MORPH=empty	-
Pol	Paul	NOMpro	NOMB.=s|GENRE=m|CAS=r	Pol
ne	ne1	ADVneg	MORPH=empty	ne
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
plus	plus	ADVgen	DEGRE=c	plus
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
por	por2	PRE	MORPH=empty	por
solas	solaz	NOMcom	NOMB.=s|GENRE=m|CAS=r	solas
.	.	PONfrt	MORPH=empty	.
Ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	Ele
haoit	häir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	haoit
tant	tant	ADVgen	DEGRE=-	tant
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
solas	solaz	NOMcom	NOMB.=s|GENRE=m|CAS=r	solas
que	que4	CONsub	MORPH=empty	que
ne	ne1	ADVneg	MORPH=empty	ne
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
chaloit	chaloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	chaloit
de	de	PRE	MORPH=empty	de
trecier	trecier2	VERinf	MORPH=empty	trecier
;	;	PONfbl	MORPH=empty	;
mes	mais1	CONcoo	DEGRE=-	mes
,	,	PONfbl	MORPH=empty	,
por	por2	PRE	MORPH=empty	por
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
chevols	chevel	NOMcom	NOMB.=p|GENRE=m|CAS=r	chevols
adrecier	adrecier	VERinf	MORPH=empty	adrecier
,	,	PONfbl	MORPH=empty	,
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
drecié	drecier	VERppe	NOMB.=s|GENRE=m|CAS=r	drecié
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
greve	greve2	NOMcom	NOMB.=s|GENRE=f|CAS=r	greve
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
matin	matin2	NOMcom	NOMB.=s|GENRE=m|CAS=r	matin
d'	de	PRE	MORPH=empty	d
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
branche	branche	NOMcom	NOMB.=s|GENRE=f|CAS=r	branche
de	de	PRE	MORPH=empty	de
porc	port2	NOMcom	NOMB.=s|GENRE=m|CAS=r	porc
espin	espin	NOMcom	NOMB.=s|GENRE=m|CAS=r	espin
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
si	si	ADVgen	DEGRE=-	si
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r	fet
front	front	NOMcom	NOMB.=s|GENRE=m|CAS=r	front
de	de	PRE	MORPH=empty	de
heaumiere	heaume	NOMpro	NOMB.=s|GENRE=f|CAS=r	heaumiere
;	;	PONfbl	MORPH=empty	;
s'	si	ADVgen	NOMB.=s|GENRE=m|CAS=r	s
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
chapelet	chapelet	NOMcom	NOMB.=s|GENRE=m|CAS=r	chapelet
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r	maniere
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r	as
puceles	pucele	NOMcom	NOMB.=p|GENRE=f|CAS=r	puceles
de	de	PRE	MORPH=empty	de
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r	païs
,	,	PONfbl	MORPH=empty	,
s'	soi1	PROper	NOMB.=s|GENRE=m|CAS=r	s
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
flocelez	floler	VERppe	NOMB.=s|GENRE=m|CAS=r	flocelez
aval	aval	PRE	MORPH=empty	aval
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r	vis
de	de	PRE	MORPH=empty	de
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
biaus	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	biaus
chevex	chevel	NOMcom	NOMB.=p|GENRE=m|CAS=r	chevex
ondoianz	ondoiier	VERppa	NOMB.=p|GENRE=m|CAS=r	ondoianz
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
chapelez	chapelet	NOMcom	NOMB.=s|GENRE=m|CAS=n	chapelez
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
aidanz	aidier	VERppa	NOMB.=s|GENRE=m|CAS=r	aidanz
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
poi	poi	NOMcom	NOMB.=s|GENRE=m|CAS=r	poi
loig	loing	ADVgen	NOMB.=s|GENRE=m	loig
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
iex	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	iex
;	;	PONfbl	MORPH=empty	;
et	et	CONcoo	MORPH=empty	et
Nature	nature	NOMcom	NOMB.=s|GENRE=f|CAS=r	Nature
,	,	PONfbl	MORPH=empty	,
por	por2	PRE	MORPH=empty	por
veoir	vëoir	VERinf	MORPH=empty	veoir
miex	mieus	ADVgen	DEGRE=c	miex
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	biau
front	front	NOMcom	NOMB.=s|GENRE=m|CAS=r	front
,	,	PONfbl	MORPH=empty	,
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
tret	traire	VERppe	NOMB.=s|GENRE=m|CAS=r	tret
arriere	ariere	ADVgen	DEGRE=-	arriere
.	.	PONfrt	MORPH=empty	.
Si	si	ADVgen	DEGRE=-	Si
desconfite	desconfire	VERppe	NOMB.=s|GENRE=f	desconfite
,	,	PONfbl	MORPH=empty	,
en	en1	PRE	MORPH=empty	en
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r	tel
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r	maniere
,	,	PONfbl	MORPH=empty	,
se	soi1	PROper	NOMB.=s|GENRE=m|CAS=r	se
let	laiier2	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	let
cheoir	chëoir	VERinf	MORPH=empty	cheoir
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	as
piez	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r	piez
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r	roi
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
ne	ne1	ADVneg	MORPH=empty	ne
savoit	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	savoit
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r	roi
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
crie	crïer2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	crie
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Por	por2	PRE	MORPH=empty	Por
Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Deu
,	,	PONfbl	MORPH=empty	,
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
!	!	PONfrt	MORPH=empty	!
-	-	PONfbl	MORPH=empty	-
Ha	ha	INJ	MORPH=empty	Ha
!	!	PONfrt	MORPH=empty	!
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
,	,	PONfbl	MORPH=empty	,
levez	lever	VERcjg	PERS.=2|NOMB.=s|CAS=n	levez
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=f|CAS=n	vos
de	de	PRE	MORPH=empty	de
ci	ci	ADVgen	DEGRE=-	ci
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n	l
emperere	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n	emperere
,	,	PONfbl	MORPH=empty	,
or	or4	ADVgen	DEGRE=-	or
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r	mort
!	!	PONfrt	MORPH=empty	!
-	-	PONfbl	MORPH=empty	-
Non	non	ADVneg	MORPH=empty	Non
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	ferai
voir	voir	ADVgen	DEGRE=-	voir
,	,	PONfbl	MORPH=empty	,
n'	ne1	CONcoo	MORPH=empty	n
a	a3	PRE	PERS.=3	a
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r	droit
n'	ne1	CONcoo	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|PERS.=3	a
tort	tort2	NOMcom	NOMB.=s|GENRE=m|CAS=r	tort
,	,	PONfbl	MORPH=empty	,
ainçois	ainçois	ADVgen	DEGRE=-	ainçois
i	i2	PROadv	MORPH=empty	i
serai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	serai
trusqu'	trover	PRE	GENRE=m|DEGRE=-	trusqu
a	a3	PRE	MORPH=empty	a
none	none2	NOMcom	NOMB.=s|GENRE=f|CAS=r	none
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
sor	sor2	PRE	MORPH=empty	sor
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
onor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	onor
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
corone	corone	NOMcom	NOMB.=s|GENRE=f|CAS=r	corone
orendroit	orendroit	ADVgen	DEGRE=-	orendroit
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
creantez	crëanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	creantez
que	que4	CONsub	MORPH=empty	que
vos	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=n	vos
droiture	droiture	NOMcom	NOMB.=s|GENRE=f|CAS=r	droiture
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
ferez	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p	ferez
orendroit	orendroit	ADVgen	DEGRE=-	orendroit
cau	cel	DETdem	NOMB.=s|GENRE=m|CAS=r	cau
pié	pié	NOMcom	NOMB.=s|GENRE=m|CAS=r	pié
maintenant	maintenant	ADVgen	DEGRE=-	maintenant
.	.	PONfrt	MORPH=empty	.
-	-	PONfbl	MORPH=empty	-
Bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	Bele
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
,	,	PONfbl	MORPH=empty	,
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
creant	crëanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p	creant
:	:	PONfbl	MORPH=empty	:
ja	ja	ADVgen	DEGRE=-	ja
ne	ne1	ADVneg	MORPH=empty	ne
voudrez	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p	voudrez
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	MORPH=empty	que
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
ne	ne1	ADVneg	MORPH=empty	ne
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	face
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Lors	lors	ADVgen	DEGRE=-	Lors
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
preste	prester	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	preste
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
brace	brace	NOMcom	NOMB.=s|GENRE=f|CAS=r	brace
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	MORPH=empty	si
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	l
aidë	aidier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|CAS=r	aidë
a	a3	PRE	MORPH=empty	a
lever	lever	VERinf	MORPH=empty	lever
sus	sus	PRE	DEGRE=-	sus
.	.	PONfrt	MORPH=empty	.
Ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	Ele
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
tret	traire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	tret
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
poi	poi	PROind	NOMB.=s|GENRE=m|CAS=r	poi
en	en1	PRE	MORPH=empty	en
sus	sus	ADVgen	DEGRE=-	sus
de	de	PRE	MORPH=empty	de
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
auqes	auques	ADVgen	MORPH=empty	auqes
que	que4	CONsub	MORPH=empty	que
sage	sage	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	sage
.	.	PONfrt	MORPH=empty	.
Devant	devant	PRE	MORPH=empty	Devant
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
barons	baron	NOMcom	NOMB.=p|GENRE=m|CAS=r	barons
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	dou
barnage	barnage	NOMcom	NOMB.=s|GENRE=m|CAS=r	barnage
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
demente	dementer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	demente
a	a3	PRE	MORPH=empty	a
Deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Deu
et	et	CONcoo	MORPH=empty	et
conplaint	complaindre	VERcjg	TEMPS=pst|NOMB.=s|GENRE=m	conplaint
.	.	PONfrt	MORPH=empty	.
De	de	PRE	MORPH=empty	De
pitié	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r	pitié
en	en2	PROadv	MORPH=empty	en
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
ploré	plorer	VERppe	NOMB.=s|GENRE=m|CAS=r	ploré
maint	maint	PROind	NOMB.=p|GENRE=m|CAS=r	maint
,	,	PONfbl	MORPH=empty	,
de	de	PRE	MORPH=empty	de
lermes	larme	NOMcom	NOMB.=p|GENRE=f|CAS=r	lermes
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	biau
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r	vis
muelle	muele	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	muelle
qu'	que2	PROrel	NOMB.=s	qu
el	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	el
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
bel	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bel
et	et	CONcoo	MORPH=empty	et
simple	simple	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	simple
a	a3	PRE	PERS.=3	a
mervelle	merveille	NOMcom	NOMB.=s|GENRE=f|CAS=r	mervelle
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r	col
plus	plus	ADVgen	DEGRE=-	plus
blanc	blanc	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	blanc
que	que1	CONsub	MORPH=empty	que
n'	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
nois	noif	NOMcom	NOMB.=s|GENRE=f|CAS=n	nois
.	.	PONfrt	MORPH=empty	.
Si	si	ADVgen	DEGRE=-	Si
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	di
,	,	PONfbl	MORPH=empty	,
s'	se	CONsub	MORPH=empty	s
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r	as
lois	loi3	NOMcom	NOMB.=p|GENRE=f|CAS=r	lois
.V.	5	DETcar	NOMB.=p|GENRE=m|CAS=r	.V.
anz	an	NOMcom	NOMB.=p|GENRE=m|CAS=r	anz
toz	tot	ADVgen	DEGRE=-	toz
plains	plein	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	plains
sanz	sans	PRE	MORPH=empty	sanz
removoir	removoir	VERinf	MORPH=empty	removoir
,	,	PONfbl	MORPH=empty	,
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
sachiez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	sachiez
de	de	PRE	MORPH=empty	de
fi	fi2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	fi
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
voir	voir	ADJqua	CAS=r|DEGRE=-	voir
,	,	PONfbl	MORPH=empty	,
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
por	por2	PRE	MORPH=empty	por
coi	coi2	PROint	NOMB.=s|GENRE=n|CAS=r	coi
ne	ne2	ADVneg	MORPH=empty	ne
coment	coment1	ADVsub	MORPH=empty	coment
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
peüst	pöoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	peüst
plus	plus	ADVgen	DEGRE=-	plus
belement	belement	ADVgen	DEGRE=p	belement
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
claim	clamer	NOMcom	NOMB.=s|GENRE=m|CAS=r	claim
dire	dire	VERinf	MORPH=empty	dire
ne	ne2	CONcoo	MORPH=empty	ne
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
afere	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=r	afere
.	.	PONfrt	MORPH=empty	.
Fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Fet
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
gentils	gentil	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	gentils
,	,	PONfbl	MORPH=empty	,
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
debonere	debonaire	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	debonere
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Gentils	gentil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	Gentils
emperere	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n	emperere
honorez	onorer	VERppe	MODE=imp|PERS.=2|NOMB.=s|GENRE=m|CAS=n	honorez
,	,	PONfbl	MORPH=empty	,
por	por2	PRE	MORPH=empty	por
Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Deu
,	,	PONfbl	MORPH=empty	,
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	biau
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	sire
,	,	PONfbl	MORPH=empty	,
or	or4	ADVgen	DEGRE=-	or
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p	entendez
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
aït	aidier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	aït
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Dex
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	GENRE=m	que
mestiers	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=n	mestiers
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
.	.	PONfrt	MORPH=empty	.
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	Il
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
uns	un	DETndf	NOMB.=s|GENRE=m|CAS=n	uns
jors	jor	NOMcom	NOMB.=s|GENRE=m|CAS=n	jors
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
passez	passer1	VERppe	NOMB.=s|GENRE=m|CAS=n	passez
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	MORPH=empty	que
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
la	le	DETdef	PERS.=3|NOMB.=s|GENRE=f|CAS=n	la
,	,	PONfbl	MORPH=empty	,
vostres	vostre	ADJpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n	vostres
seneschaus	seneschal	NOMcom	NOMB.=s|GENRE=m|CAS=n	seneschaus
(	(	PONfbl	MORPH=empty	(
lors	lors	ADVgen	DEGRE=-	lors
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
mostre	mostrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mostre
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	as
emperiaus	emperïal	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	emperiaus
)	)	PONfbl	MORPH=empty	)
,	,	PONfbl	MORPH=empty	,
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vint
en	en1	PRE	MORPH=empty	en
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
lieu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r	lieu
,	,	PONfbl	MORPH=empty	,
par	par	PRE	MORPH=empty	par
aventure	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=r	aventure
,	,	PONfbl	MORPH=empty	,
ou	o3	PROrel	MORPH=empty	ou
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
fesoie	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	fesoie
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
cousture	costure	NOMcom	NOMB.=s|GENRE=f|CAS=r	cousture
.	.	PONfrt	MORPH=empty	.
Si	si	ADVgen	DEGRE=-	Si
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
mout	mout	ADVgen	DEGRE=-	mout
let	lait2	NOMcom	NOMB.=s|GENRE=m|CAS=r	let
et	et	CONcoo	MORPH=empty	et
outrage	outrage	NOMcom	NOMB.=s|GENRE=m|CAS=r	outrage
,	,	PONfbl	MORPH=empty	,
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
toli	tolir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	toli
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
pucelage	pucelage	NOMcom	NOMB.=s|GENRE=m|CAS=r	pucelage
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
aprés	après	PRE	MORPH=empty	aprés
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
ledure	laidure	NOMcom	NOMB.=s|GENRE=f|CAS=r	ledure
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
tolue	tolir	VERppe	NOMB.=s|GENRE=f|CAS=r	tolue
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
