token	lemma	POS	morph	treated
et	et	CONcoo	MORPH=empty	et
perciez	percier	VERppe	NOMB.=p|GENRE=m|CAS=r	perciez
,	,	PONfbl	MORPH=empty	,
Mes	mais1	CONcoo	MORPH=empty	Mes
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n	l
uns	un	PROind	NOMB.=s|GENRE=m|CAS=n	uns
ne	ne2	CONcoo	MORPH=empty	ne
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n	l
autres	autre	PROind	NOMB.=s|GENRE=m|CAS=n	autres
n'	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
bleciez	blecier	VERppe	NOMB.=s|GENRE=m|CAS=n	bleciez
N'	ne2	ADVneg	MORPH=empty	N
an	en1	PRE	MORPH=empty	an
char	char2	NOMcom	NOMB.=s|GENRE=f|CAS=r	char
conseüz	consivre	VERppe	MODE=imp|NOMB.=s|GENRE=m|CAS=n	conseüz
a	a3	PRE	MORPH=empty	a
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
ore	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r	ore
.	.	PONfrt	MORPH=empty	.
Lors	lors	ADVgen	DEGRE=-	Lors
passent	passer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	passent
oltre	outre1	ADVgen	MORPH=empty	oltre
sanz	sans	PRE	MORPH=empty	sanz
demore	demore	NOMcom	NOMB.=s|CAS=r	demore
,	,	PONfbl	MORPH=empty	,
Puis	puis	ADVgen	DEGRE=-	Puis
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	se
revont	raler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	revont
granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	granz
cos	coup1	NOMcom	NOMB.=p|GENRE=m|CAS=r	cos
doner	doner	VERinf	MORPH=empty	doner
,	,	PONfbl	MORPH=empty	,
Quanque	cantque	PROrel	NOMB.=s|GENRE=n|CAS=r	Quanque
chevax	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevax
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
randoner	randoner	VERinf	MORPH=empty	randoner
,	,	PONfbl	MORPH=empty	,
Es	en1+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	Es
escuz	escu	NOMcom	NOMB.=p|GENRE=m|CAS=r	escuz
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
boen	bon	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	boen
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
et	et	CONcoo	MORPH=empty	et
fort	fort	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	fort
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
resont	restre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	resont
de	de	PRE	MORPH=empty	de
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
esfort	esforz2	NOMcom	NOMB.=s|GENRE=m|CAS=r	esfort
Et	et	CONcoo	MORPH=empty	Et
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r	chevalier
preu	pro	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	preu
et	et	CONcoo	MORPH=empty	et
vassal	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=r	vassal
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
fort	fort	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	fort
et	et	CONcoo	MORPH=empty	et
isnel	isnel	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	isnel
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
cheval	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=n	cheval
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
a	a3	PRE	PERS.=3	a
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
qu'	que4	CONsub	CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
fierent	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	fierent
granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	granz
cos	coup1	NOMcom	NOMB.=p|GENRE=m|CAS=r	cos
Sor	sor2	PRE	MORPH=empty	Sor
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
escuz	escu	NOMcom	NOMB.=p|GENRE=m|CAS=r	escuz
qu'	que2	PROrel	NOMB.=p|GENRE=m|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	as
cos	col	NOMcom	NOMB.=p|GENRE=m|CAS=r	cos
,	,	PONfbl	MORPH=empty	,
Les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	Les
lances	lance	NOMcom	NOMB.=p|GENRE=f|CAS=r	lances
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
oltre	outre1	ADVgen	DEGRE=-	oltre
passees	passer1	VERppe	NOMB.=p|GENRE=f|CAS=n	passees
Qui	qui	PROrel	NOMB.=p|GENRE=f|CAS=n	Qui
fraites	fraindre	VERppe	NOMB.=p|GENRE=f|CAS=n	fraites
ne	ne1	ADVneg	MORPH=empty	ne
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
ne	ne2	CONcoo	MORPH=empty	ne
quassees	casser	VERppe	NOMB.=p|GENRE=f|CAS=n	quassees
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
a	a3	PRE	MORPH=empty	a
force	force2	NOMcom	NOMB.=p|GENRE=f|CAS=r	force
parvenues	parvenir	VERppe	NOMB.=p|GENRE=f|CAS=n|DEGRE=p	parvenues
Desi	deci	ADVgen	DEGRE=-	Desi
qu'	que4	CONsub	MORPH=empty	qu
a	a3	PRE	MORPH=empty	a
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	lor
charz	char2	NOMcom	NOMB.=p|GENRE=m|CAS=r	charz
totes	tot	ADVgen	NOMB.=p|GENRE=f|CAS=r	totes
nues	nu1	ADJqua	NOMB.=p|GENRE=f|CAS=r	nues
.	.	PONfrt	MORPH=empty	.
Par	par	PRE	MORPH=empty	Par
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
vertu	vertu	NOMcom	NOMB.=s|GENRE=f|CAS=r	vertu
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n	l
uns	un	PROind	NOMB.=s|GENRE=m|CAS=n	uns
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r	autre
anpaint	empeindre1	VERppe	TEMPS=pst|PERS.=3|NOMB.=s	anpaint
Qu'	que4	CONsub	MORPH=empty	Qu
a	a3	PRE	MORPH=empty	a
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	se
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
jus	jus1	ADVgen	DEGRE=-	jus
anpaint	empeindre1	VERppe	PERS.=3|NOMB.=s|GENRE=m|CAS=n	anpaint
,	,	PONfbl	MORPH=empty	,
Ne	ne2	CONcoo	MORPH=empty	Ne
peitrax	poitral	NOMcom	NOMB.=s|GENRE=m|CAS=n	peitrax
ne	ne2	CONcoo	MORPH=empty	ne
cengle	cengle	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	cengle
n'	ne2	CONcoo	MORPH=empty	n
estriers	estrieu	NOMcom	NOMB.=s|GENRE=m|CAS=n	estriers
N'	ne1	ADVneg	MORPH=empty	N
i	i2	PROadv	MORPH=empty	i
pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	pot
eidier	aidier	VERinf	MORPH=empty	eidier
que	que1	CONsub	MORPH=empty	que
par	par	PRE	MORPH=empty	par
derriers	derrier(e)	PRE	MORPH=empty	derriers
Chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	Chascuns
d'	de	PRE	MORPH=empty	d
ax	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ax
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
sele	sele	NOMcom	NOMB.=s|GENRE=f|CAS=r	sele
ne	ne1	ADVneg	MORPH=empty	ne
vuide	vuidier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s|DEGRE=p	vuide
Et	et	CONcoo	MORPH=empty	Et
chieent	chëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	chieent
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
vuide	vuit	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	vuide
.	.	PONfrt	MORPH=empty	.
Esfreé	esfrëer	VERppe	NOMB.=p|GENRE=m|CAS=n	Esfreé
an	en2	PROadv	MORPH=empty	an
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
cheval	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=n	cheval
Qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	Qui
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	vont
amont	amont	ADVgen	DEGRE=-	amont
et	et	CONcoo	MORPH=empty	et
aval	aval	ADVgen	DEGRE=-	aval
;	;	PONfbl	MORPH=empty	;
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
uns	un	PROind	NOMB.=s|GENRE=m|CAS=n	uns
regibe	regiber	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	regibe
,	,	PONfbl	MORPH=empty	,
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
autresmort	autremont	NOMcom	NOMB.=s|GENRE=m|CAS=r	autresmort
,	,	PONfbl	MORPH=empty	,
Que	que4	PROrel	MORPH=empty	Que
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n	l
uns	on	PROind	NOMB.=s|GENRE=m|CAS=n	uns
volsist	voloir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	volsist
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r	autre
avoir	avoir	VERinf	MORPH=empty	avoir
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r	mort
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n	chevalier
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
cheïrent	chëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	cheïrent
Plus	plus	ADVgen	DEGRE=-	Plus
tost	tost1	ADVgen	DEGRE=p	tost
qu'	que1	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
porent	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	porent
sus	sus	ADVgen	DEGRE=-	sus
saillirent	salir2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	saillirent
Et	et	CONcoo	MORPH=empty	Et
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
tost	tost1	ADVgen	CAS=r|DEGRE=p	tost
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
espees	espee	NOMcom	NOMB.=p|GENRE=f|CAS=r	espees
traites	traire	VERppe	NOMB.=p|GENRE=f|CAS=r	traites
,	,	PONfbl	MORPH=empty	,
Qui	qui	PROrel	NOMB.=p|GENRE=f|CAS=n	Qui
de	de	PRE	MORPH=empty	de
letres	letre	NOMcom	NOMB.=p|GENRE=f|CAS=r	letres
erent	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	erent
portraites	portraire	VERppe	NOMB.=p|GENRE=f|CAS=n	portraites
.	.	PONfrt	MORPH=empty	.
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	Les
escuz	escu	NOMcom	NOMB.=p|GENRE=m|CAS=r	escuz
devant	devant	PRE	MORPH=empty	devant
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	lor
vis	vis1	NOMcom	NOMB.=p|GENRE=m|CAS=r	vis
metent	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	metent
Et	et	CONcoo	MORPH=empty	Et
des	des2	PRE	MORPH=empty	des
ore	or4	ADVgen	DEGRE=-	ore
mes	mais1	ADVgen	DEGRE=-	mes
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	s
antremetent	entremetre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	antremetent
Comant	coment1	ADVsub	MORPH=empty	Comant
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	se
puissent	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p	puissent
domagier	damagier	VERinf	MORPH=empty	domagier
As	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r	As
espees	espee	NOMcom	NOMB.=p|GENRE=f|CAS=r	espees
tranchanz	trenchier1	VERppa	NOMB.=p|GENRE=f|CAS=r	tranchanz
d'	de	PRE	MORPH=empty	d
acier	acier	NOMcom	NOMB.=s|GENRE=m|CAS=r	acier
.	.	PONfrt	MORPH=empty	.
Lanceloz	Lancelot	NOMpro	NOMB.=s|GENRE=m|CAS=n	Lanceloz
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	nel
redote	redoter1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	redote
mie	mie	ADVneg	MORPH=empty	mie
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
savoit	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	savoit
plus	plus	ADVgen	DEGRE=-	plus
d'	de	PRE	MORPH=empty	d
escremie	escremie	NOMcom	NOMB.=s|GENRE=f|CAS=r	escremie
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r	La
mitié	moitié	NOMcom	NOMB.=s|GENRE=f|CAS=r	mitié
que	que4	PROrel	NOMB.=s|GENRE=f	que
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
n'	ne1	ADVneg	MORPH=empty	n
an	en2	PROadv	MORPH=empty	an
savoit	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	savoit
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
an	en1	PRE	MORPH=empty	an
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
anfance	enfance	NOMcom	NOMB.=s|GENRE=f|CAS=r	anfance
apris	aprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	apris
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
.	.	PONfrt	MORPH=empty	.
Andui	ambedos	PROcar	NOMB.=p|GENRE=m|CAS=n	Andui
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	s
antrefierent	entreferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	antrefierent
granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	granz
cos	coup1	NOMcom	NOMB.=p|GENRE=m|CAS=r	cos
Sor	sor2	PRE	MORPH=empty	Sor
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
escuz	escu	NOMcom	NOMB.=p|GENRE=m|CAS=r	escuz
qu'	que2	PROrel	NOMB.=p|GENRE=m|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	as
cos	col	NOMcom	NOMB.=p|GENRE=m|CAS=r	cos
Et	et	CONcoo	MORPH=empty	Et
sor	sor2	PRE	MORPH=empty	sor
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
hiaumes	heaume	NOMcom	NOMB.=p|GENRE=m|CAS=r	hiaumes
d'	de	PRE	MORPH=empty	d
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r	or
barrez	barrer	VERppe	NOMB.=p|GENRE=m|CAS=r	barrez
,	,	PONfbl	MORPH=empty	,
Que	que4	PROrel	MORPH=empty	Que
fraiz	fraindre	VERppe	NOMB.=p|GENRE=m|CAS=n	fraiz
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	les
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
et	et	CONcoo	MORPH=empty	et
anbarrez	embarrer	VERppe	NOMB.=p|GENRE=m|CAS=r	anbarrez
.	.	PONfrt	MORPH=empty	.
Mes	mais1	CONcoo	MORPH=empty	Mes
Lanceloz	Lancelot	NOMpro	NOMB.=s|GENRE=m|CAS=n	Lanceloz
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
haste	haster	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	haste
fort	fort	ADJqua	NOMB.=s|CAS=r|DEGRE=p	fort
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
done	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	done
.	.	PONfrt	MORPH=empty	.
i	i2	PROadv	MORPH=empty	i
.	.	PONfrt	MORPH=empty	.
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
cop	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cop
et	et	CONcoo	MORPH=empty	et
fort	fort	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	fort
Devant	devant	PRE	MORPH=empty	Devant
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r	escu
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
descovert	descovrir	VERppe	NOMB.=s|GENRE=m|CAS=r	descovert
El	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	El
braz	braz	NOMcom	NOMB.=s|GENRE=m|CAS=r	braz
destre	destre	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	destre
de	de	PRE	MORPH=empty	de
fer	fer	NOMcom	NOMB.=s|GENRE=m|CAS=r	fer
covert	covrir	VERppe	NOMB.=s|GENRE=m|CAS=r	covert
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
colpé	coper	VERppe	NOMB.=s|GENRE=m|CAS=r	colpé
et	et	CONcoo	MORPH=empty	et
tranchié	trenchier1	VERppe	NOMB.=s|GENRE=m|CAS=r	tranchié
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
quant	cant1	CONsub	MORPH=empty	quant
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
sant	sentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3	sant
domagié	damagier	VERppe	NOMB.=s|GENRE=m|CAS=r	domagié
De	de	PRE	MORPH=empty	De
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
destre	destre	NOMcom	NOMB.=s|GENRE=f|CAS=r	destre
qu'	que2	PROrel	NOMB.=s|GENRE=f|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
perdue	perdre	VERppe	NOMB.=s|GENRE=f|CAS=r	perdue
,	,	PONfbl	MORPH=empty	,
Dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	Dist
que	que4	CONsub	MORPH=empty	que
chier	chier	ADJqua	CAS=n|DEGRE=p	chier
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	sera
vandue	vendre	VERppe	NOMB.=s|GENRE=f|CAS=n	vandue
S'	se	CONsub	MORPH=empty	S
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
an	en2	PROadv	MORPH=empty	an
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
leu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r	leu
ne	ne2	CONcoo	MORPH=empty	ne
aise	aise	NOMcom	NOMB.=s|GENRE=f|CAS=r	aise
avoir	avoir	VERinf	MORPH=empty	avoir
,	,	PONfbl	MORPH=empty	,
Ne	ne1	ADVneg	MORPH=empty	Ne
remanra	remanoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	remanra
por	por2	PRE	MORPH=empty	por
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
avoir	avoir	VERinf	NOMB.=s|GENRE=m|CAS=r	avoir
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
tant	tant	ADVgen	DEGRE=-	tant
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r	duel
et	et	CONcoo	MORPH=empty	et
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r	ire
et	et	CONcoo	MORPH=empty	et
rage	rage	NOMcom	NOMB.=s|GENRE=m|CAS=r	rage
Qu'	que4	CONsub	MORPH=empty	Qu
a	a3	PRE	MODE=ind|TEMPS=pst|PERS.=3	a
bien	bien1	ADVgen	DEGRE=p	bien
petit	petit	ADJqua	NOMB.=s|CAS=r	petit
que	que4	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n'	ne1	ADVneg	MORPH=empty	n
anrage	enragier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	anrage
Et	et	CONcoo	MORPH=empty	Et
mout	mout	ADVgen	DEGRE=-	mout
po	poi	ADVgen	NOMB.=s|DEGRE=-	po
prise	prisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|CAS=r	prise
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
afeire	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=r	afeire
S'	se	CONsub	PERS.=3	S
un	un	DETndf	NOMB.=s|GENRE=m|CAS=n	un
malvés	mauvais	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	malvés
geu	jeu	NOMcom	PERS.=3|NOMB.=s|GENRE=m|CAS=r	geu
ne	ne1	ADVneg	MORPH=empty	ne
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
feire	faire	VERinf	MORPH=empty	feire
.	.	PONfrt	MORPH=empty	.
Vers	vers2	PRE	MORPH=empty	Vers
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
cort	corir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	cort
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	MORPH=empty	que
prendre	prendre	VERinf	MORPH=empty	prendre
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
cuide	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	cuide
,	,	PONfbl	MORPH=empty	,
Mes	mais1	CONcoo	PERS.=1	Mes
Lanceloz	Lancelot	NOMpro	NOMB.=s|GENRE=m|CAS=n	Lanceloz
bien	bien1	ADVgen	DEGRE=p	bien
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
porcuide	porcuidier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	porcuide
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
a	a3	PRE	MODE=ind	a
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r	espee
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
bien	bien1	ADVgen	DEGRE=p	bien
taille	taillier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	taille
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	Li
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r	fet
tele	tel	DETind	NOMB.=s|GENRE=f|CAS=r	tele
osche	osche	NOMcom	NOMB.=s|GENRE=f|CAS=n	osche
an	en1	PRE	MORPH=empty	an
s'	soi1	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
antraille	entraille1	NOMcom	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	antraille
Dom	dont	PROrel	MORPH=empty	Dom
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
respassera	respasser	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	respassera
mais	mais1	ADVgen	DEGRE=-	mais
,	,	PONfbl	MORPH=empty	,
Einz	ainz	ADVgen	DEGRE=-	Einz
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
passez	passer1	VERppe	NOMB.=s|GENRE=m|CAS=n	passez
avrix	avril	NOMcom	NOMB.=s|GENRE=m|CAS=n	avrix
et	et	CONcoo	MORPH=empty	et
mais	mai	ADVgen	DEGRE=-	mais
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
